"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.058378,299.15,-0.16668,-0.093884,0.10066,0.21729,-0.16668,-0.093884,0.10066,0.0021217,0.0011074,0.0047842,0.0017719,-2.0125,0.57034,1.1958,-0.13579,-0.040309,-0.44398,0,0,0,0,0,1,0.6681,0.51333,0.36667,0.22
-0.060192,299.21,-0.16629,-0.098993,0.10491,0.2212,-0.16629,-0.098993,0.10491,0.0022609,0.0011515,0.0050343,0.0018882,-2.131,0.56884,1.1957,-0.13591,-0.032757,-0.4308,0,0,0,0,0,1,0.69847,0.53667,0.38333,0.23
-0.063336,299.28,-0.16643,-0.1043,0.10942,0.22566,-0.16643,-0.1043,0.10942,0.0024064,0.0011998,0.0053015,0.0020095,-2.2494,0.56739,1.1955,-0.13362,-0.024289,-0.41615,0,0,0,0,0,1,0.72883,0.56,0.4,0.24
-0.066166,299.33,-0.16454,-0.10878,0.11312,0.22861,-0.16454,-0.10878,0.11312,0.0025484,0.001242,0.0055545,0.0021292,-2.3677,0.56609,1.1954,-0.13632,-0.019829,-0.39967,0,0,0,0,0,1,0.7592,0.58333,0.41667,0.25
-0.068192,299.38,-0.16299,-0.11288,0.11702,0.23159,-0.16299,-0.11288,0.11702,0.0026941,0.0012878,0.0058204,0.0022518,-2.486,0.56481,1.1953,-0.13791,-0.015805,-0.38607,0,0,0,0,0,1,0.78957,0.60667,0.43333,0.26
-0.068827,299.44,-0.16158,-0.11592,0.12088,0.23406,-0.16158,-0.11592,0.12088,0.0028475,0.001338,0.0061044,0.0023804,-2.6043,0.56351,1.1951,-0.13715,-0.0071062,-0.37157,0,0,0,0,0,1,0.81994,0.63,0.45,0.27
-0.070819,299.53,-0.16082,-0.11927,0.12528,0.23727,-0.16082,-0.11927,0.12528,0.0030007,0.0013935,0.0064012,0.0025085,-2.7224,0.56225,1.195,-0.1334,0.0020151,-0.35702,0,0,0,0,0,1,0.85031,0.65333,0.46667,0.28
-0.074246,299.64,-0.1607,-0.12292,0.13025,0.24125,-0.1607,-0.12292,0.13025,0.0031539,0.0014543,0.0067121,0.0026362,-2.8404,0.56101,1.1948,-0.12671,0.011622,-0.34192,0,0,0,0,0,1,0.88068,0.67667,0.48333,0.29
-0.079186,299.76,-0.16118,-0.12688,0.1358,0.24601,-0.16118,-0.12688,0.1358,0.0033071,0.0015208,0.0070383,0.0027637,-2.9583,0.5598,1.1946,-0.11712,0.021776,-0.32573,0,0,0,0,0,1,0.91104,0.7,0.5,0.3
-0.079699,299.82,-0.15855,-0.1275,0.13836,0.24664,-0.15855,-0.1275,0.13836,0.0034678,0.0015802,0.0073444,0.002899,-3.0764,0.55854,1.1945,-0.11515,0.0309,-0.30773,0,0,0,0,0,1,0.94141,0.72333,0.51667,0.31
-0.081976,299.9,-0.15668,-0.12859,0.14185,0.24836,-0.15668,-0.12859,0.14185,0.0036193,0.0016459,0.0076554,0.0030264,-3.1943,0.55726,1.1943,-0.10914,0.040892,-0.29019,0,0,0,0,0,1,0.97178,0.74667,0.53333,0.32
