"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.16462,296.2,0.043246,0.15096,-0.092055,0.18469,0.043246,0.15096,-0.092055,0.0033304,0.0019866,0.0074535,0.0027909,-1.1988,0.57324,1.1992,-0.080485,0.21088,0.058282,0,0,0,0,0,1,0.51333,0.51333,2.5,0.15
-0.16317,296.12,0.04818,0.15295,-0.091813,0.18742,0.04818,0.15295,-0.091813,0.0033228,0.0019819,0.0074329,0.0027834,-1.1986,0.57397,1.1995,-0.093383,0.20564,0.065535,0,0,0,0,0,1,0.53667,0.53667,2.5,0.15
-0.16172,296.04,0.053113,0.15493,-0.091572,0.19016,0.053113,0.15493,-0.091572,0.0033152,0.0019772,0.0074123,0.0027759,-1.1983,0.5747,1.1997,-0.10628,0.2004,0.072788,0,0,0,0,0,1,0.56,0.56,2.5,0.15
-0.16026,295.96,0.058046,0.15692,-0.09133,0.19289,0.058046,0.15692,-0.09133,0.0033076,0.0019726,0.0073916,0.0027684,-1.1981,0.57542,1.2,-0.11918,0.19515,0.080042,0,0,0,0,0,1,0.58333,0.58333,2.5,0.15
-0.15821,295.89,0.062509,0.15898,-0.090806,0.1955,0.062509,0.15898,-0.090806,0.0032932,0.0019694,0.0073699,0.0027558,-1.1979,0.57604,1.2003,-0.13382,0.18716,0.086286,0,0,0,0,0,1,0.60667,0.60667,2.5,0.15
-0.15466,295.84,0.065797,0.16122,-0.089577,0.19777,0.065797,0.16122,-0.089577,0.003262,0.0019698,0.0073455,0.0027306,-1.1978,0.5764,1.2005,-0.15281,0.17228,0.090006,0,0,0,0,0,1,0.63,0.63,2.5,0.15
-0.15111,295.8,0.069085,0.16345,-0.088347,0.20004,0.069085,0.16345,-0.088347,0.0032308,0.0019702,0.0073211,0.0027053,-1.1978,0.57676,1.2007,-0.17179,0.1574,0.093727,0,0,0,0,0,1,0.65333,0.65333,2.5,0.15
-0.14755,295.75,0.072373,0.16569,-0.087117,0.20231,0.072373,0.16569,-0.087117,0.0031996,0.0019707,0.0072967,0.0026801,-1.1978,0.57712,1.201,-0.19078,0.14253,0.097447,0,0,0,0,0,1,0.67667,0.67667,2.5,0.15
-0.144,295.71,0.075661,0.16793,-0.085887,0.20458,0.075661,0.16793,-0.085887,0.0031683,0.0019711,0.0072723,0.0026548,-1.1977,0.57749,1.2012,-0.20977,0.12765,0.10117,0,0,0,0,0,1,0.7,0.7,2.5,0.15
-0.13997,295.69,0.076613,0.17023,-0.08272,0.20552,0.076613,0.17023,-0.08272,0.0030803,0.0020383,0.0073201,0.0025842,-1.1978,0.57781,1.2015,-0.23074,0.03913,0.10106,0,0,0,0,0,1,0.72333,0.72333,2.5,0.15
-0.13594,295.66,0.077566,0.17254,-0.079553,0.20645,0.077566,0.17254,-0.079553,0.0029922,0.0021055,0.0073678,0.0025135,-1.1978,0.57814,1.2017,-0.25171,-0.049388,0.10094,0,0,0,0,0,1,0.74667,0.74667,2.5,0.15
-0.13191,295.64,0.078518,0.17485,-0.076386,0.20739,0.078518,0.17485,-0.076386,0.0029042,0.0021727,0.0074156,0.0024429,-1.1978,0.57846,1.2019,-0.27268,-0.13791,0.10083,0,0,0,0,0,1,0.77,0.77,2.5,0.15
-0.12788,295.62,0.079471,0.17716,-0.073219,0.20832,0.079471,0.17716,-0.073219,0.0028161,0.0022399,0.0074633,0.0023722,-1.1978,0.57879,1.2022,-0.29365,-0.22642,0.10072,0,0,0,0,0,1,0.79333,0.79333,2.5,0.15
