"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.33662,299.78,-0.11032,-0.056484,-0.26793,0.29676,-0.11032,-0.056484,-0.26793,0.0023392,0.0073931,0.002003,-17.05,0.55021,-0.1998,0.44943,-0.077989,0,0,0,0,0,1,0.56,0.56,2.5,1.5
-0.36467,299.28,-0.12555,-0.057903,-0.26726,0.30178,-0.12555,-0.057903,-0.26726,0.002553,0.0078139,0.0020423,-17.049,0.55921,-0.19468,0.39031,-0.070623,0,0,0,0,0,1,0.58333,0.58333,2.5,1.5
-0.38996,298.78,-0.14023,-0.059252,-0.26421,0.30541,-0.14023,-0.059252,-0.26421,0.0027721,0.0082092,0.0020716,-17.049,0.56857,-0.18791,0.31456,-0.062306,0,0,0,0,0,1,0.60667,0.60667,2.5,1.5
-0.40833,298.26,-0.15354,-0.060426,-0.25524,0.30557,-0.15354,-0.060426,-0.25524,0.0030042,0.008541,0.002076,-17.047,0.5788,-0.17703,0.19721,-0.051611,0,0,0,0,0,1,0.63,0.63,2.5,1.5
-0.42671,297.73,-0.16685,-0.0616,-0.24626,0.30572,-0.16685,-0.0616,-0.24626,0.0032364,0.0088727,0.0020803,-17.046,0.58903,-0.16615,0.079868,-0.040915,0,0,0,0,0,1,0.65333,0.65333,2.5,1.5
-0.44508,297.21,-0.18016,-0.062775,-0.23729,0.30587,-0.18016,-0.062775,-0.23729,0.0034685,0.0092045,0.0020847,-17.045,0.59927,-0.15526,-0.037476,-0.03022,0,0,0,0,0,1,0.67667,0.67667,2.5,1.5
-0.46346,296.68,-0.19348,-0.063949,-0.22831,0.30602,-0.19348,-0.063949,-0.22831,0.0037007,0.0095363,0.002089,-17.044,0.6095,-0.14438,-0.15482,-0.019524,0,0,0,0,0,1,0.7,0.7,2.5,1.5
-0.47594,296.15,-0.20166,-0.064213,-0.20774,0.29899,-0.20166,-0.064213,-0.20774,0.0039121,0.0096998,0.0020527,-17.042,0.62095,-0.12452,-0.31156,0.0023302,0,0,0,0,0,1,0.72333,0.72333,2.5,1.5
-0.48841,295.62,-0.20985,-0.064478,-0.18717,0.29196,-0.20985,-0.064478,-0.18717,0.0041234,0.0098633,0.0020164,-17.04,0.63239,-0.10466,-0.4683,0.024185,0,0,0,0,0,1,0.74667,0.74667,2.5,1.5
-0.50089,295.09,-0.21804,-0.064742,-0.16659,0.28493,-0.21804,-0.064742,-0.16659,0.0043348,0.010027,0.0019801,-17.038,0.64384,-0.084808,-0.62504,0.046039,0,0,0,0,0,1,0.77,0.77,2.5,1.5
-0.51337,294.55,-0.22623,-0.065007,-0.14602,0.2779,-0.22623,-0.065007,-0.14602,0.0045461,0.01019,0.0019438,-17.036,0.65528,-0.064951,-0.78178,0.067893,0,0,0,0,0,1,0.79333,0.79333,2.5,1.5
