"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.015345,305.17,0.035655,-0.062059,0.28659,0.29566,0.035655,-0.062059,0.28659,0.0017052,0.010192,0.0052034,-17.054,0.2883,-0.55495,-0.32604,0.17129,0,0,0,0,0,1,4.35,3.5,4.35,1.5
-0.0142,305.14,0.03668,-0.063734,0.27715,0.28698,0.03668,-0.063734,0.27715,0.0016056,0.0097785,0.0050895,-17.054,0.29443,-0.54467,-0.31128,0.14201,0,0,0,0,0,1,4.3667,3.5,4.3667,1.5
-0.013054,305.12,0.037704,-0.065408,0.2677,0.2783,0.037704,-0.065408,0.2677,0.001506,0.0093654,0.0049756,-17.054,0.30057,-0.53439,-0.29651,0.11272,0,0,0,0,0,1,4.3833,3.5,4.3833,1.5
-0.011909,305.09,0.038728,-0.067083,0.25825,0.26962,0.038728,-0.067083,0.25825,0.0014065,0.0089524,0.0048617,-17.054,0.30671,-0.5241,-0.28175,0.083437,0,0,0,0,0,1,4.4,3.5,4.4,1.5
-0.011589,305.08,0.04134,-0.067036,0.25068,0.26295,0.04134,-0.067036,0.25068,0.0013345,0.0086258,0.0047633,-17.053,0.31104,-0.50765,-0.26879,0.059465,0,0,0,0,0,1,4.4167,3.5,4.4167,1.5
-0.01127,305.07,0.043952,-0.066988,0.24311,0.25628,0.043952,-0.066988,0.24311,0.0012625,0.0082991,0.0046649,-17.053,0.31538,-0.49121,-0.25582,0.035493,0,0,0,0,0,1,4.4333,3.5,4.4333,1.5
-0.010951,305.06,0.046564,-0.066941,0.23554,0.24961,0.046564,-0.066941,0.23554,0.0011905,0.0079725,0.0045665,-17.053,0.31971,-0.47476,-0.24286,0.011521,0,0,0,0,0,1,4.45,3.5,4.45,1.5
-0.010631,305.06,0.049176,-0.066893,0.22796,0.24294,0.049176,-0.066893,0.22796,0.0011185,0.0076459,0.0044681,-17.053,0.32405,-0.45831,-0.22989,-0.012452,0,0,0,0,0,1,4.4667,3.5,4.4667,1.5
-0.010312,305.05,0.051788,-0.066846,0.22039,0.23626,0.051788,-0.066846,0.22039,0.0010466,0.0073193,0.0043697,-17.053,0.32839,-0.44187,-0.21693,-0.036424,0,0,0,0,0,1,4.4833,3.5,4.4833,1.5
-0.0099928,305.04,0.0544,-0.066798,0.21282,0.22959,0.0544,-0.066798,0.21282,0.00097459,0.0069927,0.0042713,-17.053,0.33272,-0.42542,-0.20396,-0.060397,0,0,0,0,0,1,4.5,3.5,4.5,1.5
-0.010192,305.04,0.058009,-0.065548,0.20734,0.22535,0.058009,-0.065548,0.20734,0.00093262,0.0067601,0.0041712,-17.053,0.33562,-0.40731,-0.19534,-0.075545,0,0,0,0,0,1,4.5167,3.5,4.5167,1.5
-0.010392,305.04,0.061617,-0.064297,0.20186,0.22111,0.061617,-0.064297,0.20186,0.00089065,0.0065275,0.0040711,-17.053,0.33852,-0.3892,-0.18673,-0.090693,0,0,0,0,0,1,4.5333,3.5,4.5333,1.5
-0.010591,305.03,0.065225,-0.063047,0.19638,0.21687,0.065225,-0.063047,0.19638,0.00084868,0.0062949,0.003971,-17.052,0.34142,-0.37109,-0.17811,-0.10584,0,0,0,0,0,1,4.55,3.5,4.55,1.5
-0.010791,305.03,0.068834,-0.061796,0.1909,0.21263,0.068834,-0.061796,0.1909,0.00080671,0.0060623,0.003871,-17.052,0.34433,-0.35297,-0.16949,-0.12099,0,0,0,0,0,1,4.5667,3.5,4.5667,1.5
-0.01099,305.03,0.072442,-0.060546,0.18542,0.20839,0.072442,-0.060546,0.18542,0.00076474,0.0058297,0.0037709,-17.052,0.34723,-0.33486,-0.16087,-0.13614,0,0,0,0,0,1,4.5833,3.5,4.5833,1.5
-0.01119,305.03,0.076051,-0.059295,0.17994,0.20415,0.076051,-0.059295,0.17994,0.00072277,0.0055971,0.0036708,-17.052,0.35013,-0.31675,-0.15226,-0.15128,0,0,0,0,0,1,4.6,3.5,4.6,1.5
-0.011737,305.02,0.080087,-0.057343,0.17638,0.20239,0.080087,-0.057343,0.17638,0.00070305,0.0054249,0.0035457,-17.052,0.35188,-0.29964,-0.14709,-0.15872,0,0,0,0,0,1,4.6167,3.5,4.6167,1.5
-0.012283,305.02,0.084124,-0.055392,0.17283,0.20063,0.084124,-0.055392,0.17283,0.00068333,0.0052528,0.0034205,-17.052,0.35363,-0.28252,-0.14192,-0.16616,0,0,0,0,0,1,4.6333,3.5,4.6333,1.5
