casePath,time,nCells,totalVolume,hEff,TmaxRoom,TavgRoom,T95Room,roomHotspotThreshold,roomHotspotVolume,roomHotspotVolumeFraction,TmaxRackInlet,TavgRackInlet,T95RackInlet,rackInletRiskThreshold,rackInletHotspotVolume,rackInletHotspotFraction,nRackInletCells,returnOutletTareaAvg,returnOutletTmassFlowAvg,returnOutletOutflowFlux,pressureField,supplyPressureAvg,returnPressureAvg,deltaP_supply_minus_return,caseID,caseName,caseDir,rackID,timeSample,rackPowerW
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,5000,105000,105,0.1,326.0542,315.243532022,321.4164,315,67.084,0.638895238094,319.1441,312.30718267,318.8591,305,0.289,0.821022727273,352,319.676547667,319.394722761,0.7038192245,p_rgh,0.572351236111,0,0.572351236111,C01,lowSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,R2,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,6000,105000,105,0.1,326.5096,314.624479676,322.132,315,57.59,0.548476190475,317.086,308.278334659,316.6356,305,0.257,0.730113636364,352,318.184357,318.203308705,0.6906320194,p_rgh,0.788224904167,0,0.788224904167,C01,lowSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,R2,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,7000,105000,105,0.1,327.8795,316.020221854,322.7981,315,72.257,0.688161904761,322.9311,312.220769318,322.2743,305,0.268,0.761363636364,352,317.506076,316.312489002,0.68408994783,p_rgh,0.468947961806,0,0.468947961806,C01,lowSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,R2,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,8000,105000,105,0.1,326.78,315.081000173,321.2457,315,67.414,0.642038095237,319.5303,310.355317614,318.8151,305,0.267,0.758522727273,352,316.52029,315.397996536,0.67560857035,p_rgh,0.689772707639,0,0.689772707639,C01,lowSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,R2,8000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,4000,105000,105,0.1,324.7892,315.383477957,322.1746,315,67.771,0.645438095237,320.3554,311.574693466,319.5356,305,0.28,0.795454545455,352,316.531265667,315.469235358,0.67797320103,p_rgh,0.548284148611,0,0.548284148611,C01,lowSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,R3,4000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,5000,105000,105,0.1,326.0542,315.243532022,321.4164,315,67.084,0.638895238094,319.8344,313.375402841,319.3926,305,0.299,0.849431818182,352,319.676547667,319.394722761,0.7038192245,p_rgh,0.572351236111,0,0.572351236111,C01,lowSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,R3,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,6000,105000,105,0.1,326.5096,314.624479676,322.132,315,57.59,0.548476190475,317.43,306.676295455,316.2167,305,0.237,0.673295454545,352,318.184357,318.203308705,0.6906320194,p_rgh,0.788224904167,0,0.788224904167,C01,lowSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,R3,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,7000,105000,105,0.1,327.8795,316.020221854,322.7981,315,72.257,0.688161904761,321.6377,314.202994034,320.1292,305,0.317,0.900568181818,352,317.506076,316.312489002,0.68408994783,p_rgh,0.468947961806,0,0.468947961806,C01,lowSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,R3,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,8000,105000,105,0.1,326.78,315.081000173,321.2457,315,67.414,0.642038095237,323.113,314.348035795,322.2467,305,0.292,0.829545454545,352,316.52029,315.397996536,0.67560857035,p_rgh,0.689772707639,0,0.689772707639,C01,lowSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C01_lowSupplyVelocity,R3,8000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,4000,105000,105,0.1,315.4624,303.84827722,309.0881,315,0.022,0.000209523809524,308.3181,298.522669886,307.3485,305,0.081,0.230113636364,352,307.909788667,307.725392146,1.35670698,p_rgh,0.542582085417,0,0.542582085417,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L1,4000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,5000,105000,105,0.1,314.8995,304.098941753,310.5108,315,0.0,0.0,302.4348,293.461374432,298.7901,305,0.0,0.0,352,303.837659667,303.645442092,1.369925398,p_rgh,0.377204848611,0,0.377204848611,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L1,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,6000,105000,105,0.1,314.356,303.038560094,308.5823,315,0.0,0.0,310.4928,301.222960227,309.1902,305,0.131,0.372159090909,352,306.227693667,306.164195068,1.366982513,p_rgh,0.512476501389,0,0.512476501389,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L1,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,7000,105000,105,0.1,317.8632,304.212173448,310.2138,315,0.245,0.00233333333333,306.5444,293.794684091,302.3039,305,0.005,0.0142045454545,352,304.914176333,304.596109855,1.349900891,p_rgh,0.4169963,0,0.4169963,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L1,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,8000,105000,105,0.1,311.769,302.532664425,308.6836,315,0.0,0.0,302.6207,295.904119318,301.1938,305,0.0,0.0,352,307.732454,307.64291064,1.368109669,p_rgh,0.569797902083,0,0.569797902083,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L1,8000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,4000,105000,105,0.1,315.4624,303.84827722,309.0881,315,0.022,0.000209523809524,303.4996,297.103394318,302.724,305,0.0,0.0,352,307.909788667,307.725392146,1.35670698,p_rgh,0.542582085417,0,0.542582085417,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L2,4000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,5000,105000,105,0.1,314.8995,304.098941753,310.5108,315,0.0,0.0,311.4369,299.804715057,307.3161,305,0.051,0.144886363636,352,303.837659667,303.645442092,1.369925398,p_rgh,0.377204848611,0,0.377204848611,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L2,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,6000,105000,105,0.1,314.356,303.038560094,308.5823,315,0.0,0.0,304.9249,298.427746307,304.52,305,0.0,0.0,352,306.227693667,306.164195068,1.366982513,p_rgh,0.512476501389,0,0.512476501389,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L2,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,7000,105000,105,0.1,317.8632,304.212173448,310.2138,315,0.245,0.00233333333333,308.1185,295.828813636,303.0372,305,0.009,0.0255681818182,352,304.914176333,304.596109855,1.349900891,p_rgh,0.4169963,0,0.4169963,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L2,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,8000,105000,105,0.1,311.769,302.532664425,308.6836,315,0.0,0.0,306.6704,298.49536733,306.1318,305,0.064,0.181818181818,352,307.732454,307.64291064,1.368109669,p_rgh,0.569797902083,0,0.569797902083,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L2,8000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,4000,105000,105,0.1,315.4624,303.84827722,309.0881,315,0.022,0.000209523809524,307.3016,297.972846023,306.8879,305,0.106,0.301136363636,352,307.909788667,307.725392146,1.35670698,p_rgh,0.542582085417,0,0.542582085417,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L3,4000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,5000,105000,105,0.1,314.8995,304.098941753,310.5108,315,0.0,0.0,307.7949,296.342317614,304.6638,305,0.016,0.0454545454545,352,303.837659667,303.645442092,1.369925398,p_rgh,0.377204848611,0,0.377204848611,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L3,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,6000,105000,105,0.1,314.356,303.038560094,308.5823,315,0.0,0.0,308.4903,297.424684943,307.5132,305,0.05,0.142045454545,352,306.227693667,306.164195068,1.366982513,p_rgh,0.512476501389,0,0.512476501389,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L3,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,7000,105000,105,0.1,317.8632,304.212173448,310.2138,315,0.245,0.00233333333333,311.9219,299.132114205,308.0785,305,0.05,0.142045454545,352,304.914176333,304.596109855,1.349900891,p_rgh,0.4169963,0,0.4169963,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L3,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,8000,105000,105,0.1,311.769,302.532664425,308.6836,315,0.0,0.0,305.4706,297.984610227,305.1068,305,0.024,0.0681818181818,352,307.732454,307.64291064,1.368109669,p_rgh,0.569797902083,0,0.569797902083,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,L3,8000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,4000,105000,105,0.1,315.4624,303.84827722,309.0881,315,0.022,0.000209523809524,306.5896,296.357582386,305.6928,305,0.039,0.110795454545,352,307.909788667,307.725392146,1.35670698,p_rgh,0.542582085417,0,0.542582085417,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R1,4000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,5000,105000,105,0.1,314.8995,304.098941753,310.5108,315,0.0,0.0,304.805,295.393729545,302.9273,305,0.0,0.0,352,303.837659667,303.645442092,1.369925398,p_rgh,0.377204848611,0,0.377204848611,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R1,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,6000,105000,105,0.1,314.356,303.038560094,308.5823,315,0.0,0.0,306.5265,297.372548864,306.3486,305,0.088,0.25,352,306.227693667,306.164195068,1.366982513,p_rgh,0.512476501389,0,0.512476501389,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R1,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,7000,105000,105,0.1,317.8632,304.212173448,310.2138,315,0.245,0.00233333333333,306.816,297.512200284,305.023,305,0.018,0.0511363636364,352,304.914176333,304.596109855,1.349900891,p_rgh,0.4169963,0,0.4169963,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R1,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,8000,105000,105,0.1,311.769,302.532664425,308.6836,315,0.0,0.0,308.6394,296.128960795,307.7911,305,0.047,0.133522727273,352,307.732454,307.64291064,1.368109669,p_rgh,0.569797902083,0,0.569797902083,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R1,8000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,4000,105000,105,0.1,315.4624,303.84827722,309.0881,315,0.022,0.000209523809524,313.0918,300.701609659,311.5011,305,0.119,0.338068181818,352,307.909788667,307.725392146,1.35670698,p_rgh,0.542582085417,0,0.542582085417,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R2,4000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,5000,105000,105,0.1,314.8995,304.098941753,310.5108,315,0.0,0.0,304.7424,296.13650767,303.2336,305,0.0,0.0,352,303.837659667,303.645442092,1.369925398,p_rgh,0.377204848611,0,0.377204848611,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R2,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,6000,105000,105,0.1,314.356,303.038560094,308.5823,315,0.0,0.0,308.5178,298.188046591,308.0257,305,0.105,0.298295454545,352,306.227693667,306.164195068,1.366982513,p_rgh,0.512476501389,0,0.512476501389,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R2,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,7000,105000,105,0.1,317.8632,304.212173448,310.2138,315,0.245,0.00233333333333,304.0666,296.126761364,303.2348,305,0.0,0.0,352,304.914176333,304.596109855,1.349900891,p_rgh,0.4169963,0,0.4169963,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R2,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,8000,105000,105,0.1,311.769,302.532664425,308.6836,315,0.0,0.0,310.0845,297.804727841,309.2351,305,0.098,0.278409090909,352,307.732454,307.64291064,1.368109669,p_rgh,0.569797902083,0,0.569797902083,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R2,8000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,4000,105000,105,0.1,315.4624,303.84827722,309.0881,315,0.022,0.000209523809524,309.3187,299.621761364,308.317,305,0.129,0.366477272727,352,307.909788667,307.725392146,1.35670698,p_rgh,0.542582085417,0,0.542582085417,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R3,4000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,5000,105000,105,0.1,314.8995,304.098941753,310.5108,315,0.0,0.0,305.8084,295.474183807,302.4097,305,0.002,0.00568181818182,352,303.837659667,303.645442092,1.369925398,p_rgh,0.377204848611,0,0.377204848611,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R3,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,6000,105000,105,0.1,314.356,303.038560094,308.5823,315,0.0,0.0,310.0651,299.548867898,309.1312,305,0.118,0.335227272727,352,306.227693667,306.164195068,1.366982513,p_rgh,0.512476501389,0,0.512476501389,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R3,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,7000,105000,105,0.1,317.8632,304.212173448,310.2138,315,0.245,0.00233333333333,304.7944,294.391255114,300.4947,305,0.0,0.0,352,304.914176333,304.596109855,1.349900891,p_rgh,0.4169963,0,0.4169963,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R3,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,8000,105000,105,0.1,311.769,302.532664425,308.6836,315,0.0,0.0,310.2676,298.11648892,308.5336,305,0.076,0.215909090909,352,307.732454,307.64291064,1.368109669,p_rgh,0.569797902083,0,0.569797902083,C02,highSupplyVelocity,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C02_highSupplyVelocity,R3,8000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,4000,105000,105,0.1,323.8857,312.155279964,319.2532,315,42.643,0.406123809523,317.9839,308.507762784,317.3403,305,0.232,0.659090909091,352,315.290527667,314.698233253,1.0001636516,p_rgh,0.48143279375,0,0.48143279375,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L1,4000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,5000,105000,105,0.1,322.3711,311.681927707,318.5871,315,32.291,0.307533333333,314.8387,302.880954545,312.4666,305,0.133,0.377840909091,352,313.869574,312.035965829,1.01158371134,p_rgh,0.498284436806,0,0.498284436806,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L1,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,6000,105000,105,0.1,325.1604,311.842452652,319.3741,315,32.234,0.30699047619,317.5095,308.48867017,316.8493,305,0.232,0.659090909091,352,314.525087,314.044749887,1.0223096652,p_rgh,0.512558656944,0,0.512558656944,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L1,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,7000,105000,105,0.1,324.2949,311.494553359,318.6114,315,35.554,0.338609523809,317.3587,305.852821023,316.7815,305,0.183,0.519886363636,352,316.373452333,315.532342647,1.0008901075,p_rgh,0.586588844444,0,0.586588844444,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L1,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,8000,105000,105,0.1,323.3501,311.578176929,317.9484,315,30.524,0.290704761905,317.5411,307.577282955,316.3313,305,0.219,0.622159090909,352,315.952444,314.89564246,1.007592624,p_rgh,0.621656052778,0,0.621656052778,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L1,8000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,4000,105000,105,0.1,323.8857,312.155279964,319.2532,315,42.643,0.406123809523,318.1101,306.65895142,316.799,305,0.208,0.590909090909,352,315.290527667,314.698233253,1.0001636516,p_rgh,0.48143279375,0,0.48143279375,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L2,4000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,5000,105000,105,0.1,322.3711,311.681927707,318.5871,315,32.291,0.307533333333,319.871,310.527735511,319.3143,305,0.236,0.670454545455,352,313.869574,312.035965829,1.01158371134,p_rgh,0.498284436806,0,0.498284436806,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L2,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,6000,105000,105,0.1,325.1604,311.842452652,319.3741,315,32.234,0.30699047619,316.7228,307.80015,316.3747,305,0.212,0.602272727273,352,314.525087,314.044749887,1.0223096652,p_rgh,0.512558656944,0,0.512558656944,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L2,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,7000,105000,105,0.1,324.2949,311.494553359,318.6114,315,35.554,0.338609523809,319.9555,311.22921392,319.4211,305,0.256,0.727272727273,352,316.373452333,315.532342647,1.0008901075,p_rgh,0.586588844444,0,0.586588844444,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L2,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,8000,105000,105,0.1,323.3501,311.578176929,317.9484,315,30.524,0.290704761905,317.9343,307.276241193,316.9965,305,0.207,0.588068181818,352,315.952444,314.89564246,1.007592624,p_rgh,0.621656052778,0,0.621656052778,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L2,8000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,4000,105000,105,0.1,323.8857,312.155279964,319.2532,315,42.643,0.406123809523,318.3801,305.972121875,316.7308,305,0.187,0.53125,352,315.290527667,314.698233253,1.0001636516,p_rgh,0.48143279375,0,0.48143279375,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L3,4000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,5000,105000,105,0.1,322.3711,311.681927707,318.5871,315,32.291,0.307533333333,319.9351,307.412211932,318.8831,305,0.196,0.556818181818,352,313.869574,312.035965829,1.01158371134,p_rgh,0.498284436806,0,0.498284436806,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L3,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,6000,105000,105,0.1,325.1604,311.842452652,319.3741,315,32.234,0.30699047619,314.1543,305.28646875,313.2285,305,0.185,0.525568181818,352,314.525087,314.044749887,1.0223096652,p_rgh,0.512558656944,0,0.512558656944,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L3,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,7000,105000,105,0.1,324.2949,311.494553359,318.6114,315,35.554,0.338609523809,310.0149,301.901347727,308.6918,305,0.113,0.321022727273,352,316.373452333,315.532342647,1.0008901075,p_rgh,0.586588844444,0,0.586588844444,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L3,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,8000,105000,105,0.1,323.3501,311.578176929,317.9484,315,30.524,0.290704761905,312.0341,300.889082955,310.5976,305,0.106,0.301136363636,352,315.952444,314.89564246,1.007592624,p_rgh,0.621656052778,0,0.621656052778,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,L3,8000.0,3000.0
