"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.60693,291,-0.0090958,0.00024387,0.61992,0.61999,-0.0090958,0.00024387,0.61992,0.0060739,0.0076538,0.0008189,-2.0565,0.84469,0.015063,-0.037953,-0.00055975,0,0,0,0,0,1,0.24,3.5,2.5,0.24
-0.64291,291,-0.0093982,0.00054211,0.611,0.61108,-0.0093982,0.00054211,0.611,0.0059813,0.0076119,0.00082265,-2.1713,0.85074,0.015033,-0.038383,-0.00059872,0,0,0,0,0,1,0.25,3.5,2.5,0.25
-0.67889,291,-0.0097007,0.00084034,0.60208,0.60217,-0.0097007,0.00084034,0.60208,0.0058887,0.0075699,0.00082639,-2.2861,0.85678,0.015002,-0.038813,-0.0006377,0,0,0,0,0,1,0.26,3.5,2.5,0.26
-0.71487,291,-0.010003,0.0011386,0.59317,0.59326,-0.010003,0.0011386,0.59317,0.0057961,0.007528,0.00083014,-2.401,0.86282,0.014971,-0.039242,-0.00067667,0,0,0,0,0,1,0.27,3.5,2.5,0.27
-0.75085,291,-0.010306,0.0014368,0.58425,0.58434,-0.010306,0.0014368,0.58425,0.0057035,0.0074861,0.00083389,-2.5158,0.86887,0.01494,-0.039672,-0.00071564,0,0,0,0,0,1,0.28,3.5,2.5,0.28
-0.78683,291,-0.010608,0.001735,0.57533,0.57543,-0.010608,0.001735,0.57533,0.0056109,0.0074442,0.00083763,-2.6306,0.87491,0.01491,-0.040102,-0.00075461,0,0,0,0,0,1,0.29,3.5,2.5,0.29
-0.82281,291,-0.010911,0.0020333,0.56641,0.56652,-0.010911,0.0020333,0.56641,0.0055183,0.0074023,0.00084138,-2.7454,0.88095,0.014879,-0.040531,-0.00079359,0,0,0,0,0,1,0.3,3.5,2.5,0.3
-0.86289,291,-0.011306,0.0024737,0.55503,0.55516,-0.011306,0.0024737,0.55503,0.005468,0.0074036,0.00085006,-2.8593,0.88797,0.015221,-0.041504,-0.00083273,0,0,0,0,0,1,0.31,3.5,2.5,0.31
-0.90296,291,-0.011701,0.0029142,0.54365,0.54379,-0.011701,0.0029142,0.54365,0.0054177,0.007405,0.00085874,-2.9731,0.89499,0.015563,-0.042477,-0.00087187,0,0,0,0,0,1,0.32,3.5,2.5,0.32
-0.94303,291,-0.012096,0.0033547,0.53227,0.53243,-0.012096,0.0033547,0.53227,0.0053674,0.0074063,0.00086743,-3.087,0.90201,0.015905,-0.043449,-0.00091102,0,0,0,0,0,1,0.33,3.5,2.5,0.33
-0.98311,291,-0.012491,0.0037952,0.52088,0.52107,-0.012491,0.0037952,0.52088,0.0053171,0.0074077,0.00087611,-3.2008,0.90903,0.016247,-0.044422,-0.00095016,0,0,0,0,0,1,0.34,3.5,2.5,0.34
-1.0232,291,-0.012886,0.0042356,0.5095,0.5097,-0.012886,0.0042356,0.5095,0.0052668,0.007409,0.00088479,-3.3146,0.91605,0.016589,-0.045395,-0.0009893,0,0,0,0,0,1,0.35,3.5,2.5,0.35
-1.0633,291,-0.013282,0.0046761,0.49812,0.49834,-0.013282,0.0046761,0.49812,0.0052166,0.0074104,0.00089347,-3.4285,0.92307,0.016931,-0.046367,-0.0010284,0,0,0,0,0,1,0.36,3.5,2.5,0.36
-1.1033,291,-0.013677,0.0051166,0.48674,0.48697,-0.013677,0.0051166,0.48674,0.0051663,0.0074117,0.00090215,-3.5423,0.93008,0.017273,-0.04734,-0.0010676,0,0,0,0,0,1,0.37,3.5,2.5,0.37
-1.1434,291,-0.014072,0.005557,0.47536,0.47561,-0.014072,0.005557,0.47536,0.005116,0.007413,0.00091083,-3.6561,0.9371,0.017615,-0.048313,-0.0011067,0,0,0,0,0,1,0.38,3.5,2.5,0.38
-1.1835,291.01,-0.014467,0.0059975,0.46397,0.46424,-0.014467,0.0059975,0.46397,0.0050657,0.0074144,0.00091951,-3.77,0.94412,0.017957,-0.049285,-0.0011459,0,0,0,0,0,1,0.39,3.5,2.5,0.39
-1.2236,291.01,-0.014862,0.006438,0.45259,0.45288,-0.014862,0.006438,0.45259,0.0050154,0.0074157,0.0009282,-3.8838,0.95114,0.018299,-0.050258,-0.001185,0,0,0,0,0,1,0.4,3.5,2.5,0.4
-1.2726,291.03,-0.015462,0.0069144,0.43914,0.43949,-0.015462,0.0069144,0.43914,0.0050927,0.0075716,0.00095296,-3.998,0.9578,0.020889,-0.051611,-0.0013047,0,0,0,0,0,1,0.41,3.5,2.5,0.41
-1.3217,291.05,-0.016062,0.0073908,0.42569,0.4261,-0.016062,0.0073908,0.42569,0.00517,0.0077275,0.00097772,-4.1121,0.96447,0.02348,-0.052964,-0.0014244,0,0,0,0,0,1,0.42,3.5,2.5,0.42
-1.3708,291.07,-0.016661,0.0078672,0.41224,0.41271,-0.016661,0.0078672,0.41224,0.0052473,0.0078834,0.0010025,-4.2262,0.97114,0.026071,-0.054316,-0.0015441,0,0,0,0,0,1,0.43,3.5,2.5,0.43
-1.4199,291.09,-0.017261,0.0083436,0.39879,0.39932,-0.017261,0.0083436,0.39879,0.0053246,0.0080393,0.0010272,-4.3403,0.9778,0.028662,-0.055669,-0.0016637,0,0,0,0,0,1,0.44,3.5,2.5,0.44
-1.4689,291.11,-0.017861,0.00882,0.38535,0.38593,-0.017861,0.00882,0.38535,0.0054019,0.0081952,0.001052,-4.4545,0.98447,0.031253,-0.057022,-0.0017834,0,0,0,0,0,1,0.45,3.5,2.5,0.45
-1.518,291.13,-0.018461,0.0092963,0.3719,0.37254,-0.018461,0.0092963,0.3719,0.0054793,0.0083511,0.0010768,-4.5686,0.99113,0.033843,-0.058374,-0.0019031,0,0,0,0,0,1,0.46,3.5,2.5,0.46
-1.5671,291.15,-0.01906,0.0097727,0.35845,0.35915,-0.01906,0.0097727,0.35845,0.0055566,0.0085069,0.0011015,-4.6827,0.9978,0.036434,-0.059727,-0.0020228,0,0,0,0,0,1,0.47,3.5,2.5,0.47
-1.6162,291.17,-0.01966,0.010249,0.345,0.34576,-0.01966,0.010249,0.345,0.0056339,0.0086628,0.0011263,-4.7968,1.0045,0.039025,-0.06108,-0.0021425,0,0,0,0,0,1,0.48,3.5,2.5,0.48
-1.6652,291.19,-0.02026,0.010726,0.33155,0.33237,-0.02026,0.010726,0.33155,0.0057112,0.0088187,0.001151,-4.911,1.0111,0.041616,-0.062432,-0.0022621,0,0,0,0,0,1,0.49,3.5,2.5,0.49
-1.7143,291.21,-0.020859,0.011202,0.3181,0.31898,-0.020859,0.011202,0.3181,0.0057885,0.0089746,0.0011758,-5.0251,1.0178,0.044207,-0.063785,-0.0023818,0,0,0,0,0,1,0.5,3.5,2.5,0.5
-1.7545,291.49,-0.021651,0.011311,0.30184,0.30294,-0.021651,0.011311,0.30184,0.006277,0.0098172,0.0012982,-5.1411,1.0214,0.052852,-0.05977,-0.004059,0,0,0,0,0,1,0.51,3.5,2.5,0.51
-1.7947,291.77,-0.022443,0.011419,0.28558,0.2869,-0.022443,0.011419,0.28558,0.0067655,0.01066,0.0014205,-5.2571,1.0251,0.061497,-0.055756,-0.0057362,0,0,0,0,0,1,0.52,3.5,2.5,0.52
-1.8349,292.05,-0.023234,0.011528,0.26932,0.27087,-0.023234,0.011528,0.26932,0.007254,0.011502,0.0015429,-5.3731,1.0287,0.070142,-0.051741,-0.0074133,0,0,0,0,0,1,0.53,3.5,2.5,0.53
-1.8751,292.33,-0.024026,0.011636,0.25305,0.25483,-0.024026,0.011636,0.25305,0.0077425,0.012345,0.0016653,-5.4891,1.0324,0.078787,-0.047726,-0.0090905,0,0,0,0,0,1,0.54,3.5,2.5,0.54
-1.9154,292.6,-0.024818,0.011745,0.23679,0.23879,-0.024818,0.011745,0.23679,0.008231,0.013188,0.0017876,-5.605,1.036,0.087432,-0.043711,-0.010768,0,0,0,0,0,1,0.55,3.5,2.5,0.55
-1.9556,292.88,-0.025609,0.011854,0.22053,0.22275,-0.025609,0.011854,0.22053,0.0087195,0.01403,0.00191,-5.721,1.0397,0.096077,-0.039696,-0.012445,0,0,0,0,0,1,0.56,3.5,2.5,0.56
-1.9958,293.16,-0.026401,0.011962,0.20427,0.20671,-0.026401,0.011962,0.20427,0.009208,0.014873,0.0020324,-5.837,1.0433,0.10472,-0.035682,-0.014122,0,0,0,0,0,1,0.57,3.5,2.5,0.57
-2.036,293.44,-0.027192,0.012071,0.18801,0.19068,-0.027192,0.012071,0.18801,0.0096965,0.015715,0.0021547,-5.953,1.047,0.11337,-0.031667,-0.015799,0,0,0,0,0,1,0.58,3.5,2.5,0.58
-2.0762,293.72,-0.027984,0.01218,0.17175,0.17464,-0.027984,0.01218,0.17175,0.010185,0.016558,0.0022771,-6.069,1.0506,0.12201,-0.027652,-0.017476,0,0,0,0,0,1,0.59,3.5,2.5,0.59
-2.1164,294,-0.028776,0.012288,0.15548,0.1586,-0.028776,0.012288,0.15548,0.010674,0.017401,0.0023995,-6.185,1.0543,0.13066,-0.023637,-0.019154,0,0,0,0,0,1,0.6,3.5,2.5,0.6
-2.0597,294.86,-0.028866,0.011334,0.13817,0.14621,-0.028866,0.011334,0.13817,0.01096,0.018598,0.002733,-6.3037,1.0503,0.13515,-0.013752,-0.025263,0,0,0,0,0,1,0.61,3.5,2.5,0.61
-2.0029,295.72,-0.028957,0.010381,0.12086,0.13381,-0.028957,0.010381,0.12086,0.011246,0.019795,0.0030666,-6.4223,1.0464,0.13964,-0.0038657,-0.031372,0,0,0,0,0,1,0.62,3.5,2.5,0.62
-1.9462,296.59,-0.029048,0.0094268,0.10354,0.12141,-0.029048,0.0094268,0.10354,0.011533,0.020993,0.0034002,-6.541,1.0425,0.14413,0.0060202,-0.037481,0,0,0,0,0,1,0.63,3.5,2.5,0.63
-1.8895,297.45,-0.029138,0.0084729,0.086229,0.10902,-0.029138,0.0084729,0.086229,0.011819,0.02219,0.0037337,-6.6596,1.0385,0.14862,0.015906,-0.04359,0,0,0,0,0,1,0.64,3.5,2.5,0.64
-1.8327,298.31,-0.029229,0.0075191,0.068915,0.096623,-0.029229,0.0075191,0.068915,0.012105,0.023388,0.0040673,-6.7783,1.0346,0.15311,0.025792,-0.049699,0,0,0,0,0,1,0.65,3.5,2.5,0.65
-1.776,299.18,-0.029319,0.0065653,0.051602,0.084227,-0.029319,0.0065653,0.051602,0.012391,0.024585,0.0044009,-6.897,1.0307,0.1576,0.035678,-0.055809,0,0,0,0,0,1,0.66,3.5,2.5,0.66
-1.7193,300.04,-0.02941,0.0056114,0.034288,0.071831,-0.02941,0.0056114,0.034288,0.012678,0.025783,0.0047345,-7.0156,1.0267,0.16209,0.045564,-0.061918,0,0,0,0,0,1,0.67,3.5,2.5,0.67
-1.6625,300.9,-0.029501,0.0046576,0.016974,0.059436,-0.029501,0.0046576,0.016974,0.012964,0.02698,0.005068,-7.1343,1.0228,0.16658,0.05545,-0.068027,0,0,0,0,0,1,0.68,3.5,2.5,0.68
-1.6058,301.77,-0.029591,0.0037037,-0.00033966,0.04704,-0.029591,0.0037037,-0.00033966,0.01325,0.028178,0.0054016,-7.2529,1.0188,0.17107,0.065336,-0.074136,0,0,0,0,0,1,0.69,3.5,2.5,0.69
-1.5491,302.63,-0.029682,0.0027499,-0.017653,0.034644,-0.029682,0.0027499,-0.017653,0.013537,0.029375,0.0057352,-7.3716,1.0149,0.17557,0.075221,-0.080245,0,0,0,0,0,1,0.7,3.5,2.5,0.7
-1.4469,303.4,-0.028727,0.0014041,-0.028435,0.043932,-0.028727,0.0014041,-0.028435,0.013186,0.029736,0.0061164,-7.4917,1.004,0.17104,0.08062,-0.08842,0,0,0,0,0,1,0.71,3.5,2.5,0.71
-1.3448,304.16,-0.027773,5.8222e-05,-0.039216,0.05322,-0.027773,5.8222e-05,-0.039216,0.012835,0.030097,0.0064976,-7.6118,0.99319,0.16652,0.086019,-0.096595,0,0,0,0,0,1,0.72,3.5,2.5,0.72
-1.2426,304.92,-0.026819,-0.0012876,-0.049998,0.062508,-0.026819,-0.0012876,-0.049998,0.012484,0.030458,0.0068787,-7.7318,0.98234,0.162,0.091418,-0.10477,0,0,0,0,0,1,0.73,3.5,2.5,0.73
-1.1405,305.69,-0.025864,-0.0026335,-0.060779,0.071796,-0.025864,-0.0026335,-0.060779,0.012133,0.030819,0.0072599,-7.8519,0.97149,0.15748,0.096817,-0.11295,0,0,0,0,0,1,0.74,3.5,2.5,0.74
-1.0383,306.45,-0.02491,-0.0039793,-0.071561,0.081084,-0.02491,-0.0039793,-0.071561,0.011782,0.03118,0.0076411,-7.972,0.96063,0.15296,0.10222,-0.12112,0,0,0,0,0,1,0.75,3.5,2.5,0.75
-0.93618,307.22,-0.023955,-0.0053251,-0.082342,0.090372,-0.023955,-0.0053251,-0.082342,0.011431,0.031541,0.0080223,-8.0921,0.94978,0.14843,0.10761,-0.1293,0,0,0,0,0,1,0.76,3.5,2.5,0.76
-0.83404,307.98,-0.023001,-0.006671,-0.093124,0.09966,-0.023001,-0.006671,-0.093124,0.01108,0.031902,0.0084035,-8.2122,0.93892,0.14391,0.11301,-0.13747,0,0,0,0,0,1,0.77,3.5,2.5,0.77
-0.73189,308.74,-0.022047,-0.0080168,-0.10391,0.10895,-0.022047,-0.0080168,-0.10391,0.010729,0.032263,0.0087847,-8.3323,0.92807,0.13939,0.11841,-0.14565,0,0,0,0,0,1,0.78,3.5,2.5,0.78
-0.62974,309.51,-0.021092,-0.0093627,-0.11469,0.11824,-0.021092,-0.0093627,-0.11469,0.010378,0.032624,0.0091659,-8.4524,0.91722,0.13487,0.12381,-0.15382,0,0,0,0,0,1,0.79,3.5,2.5,0.79
-0.52759,310.27,-0.020138,-0.010708,-0.12547,0.12752,-0.020138,-0.010708,-0.12547,0.010027,0.032985,0.0095471,-8.5724,0.90636,0.13034,0.12921,-0.162,0,0,0,0,0,1,0.8,3.5,2.5,0.8
-0.48793,310.49,-0.019001,-0.011671,-0.12936,0.13136,-0.019001,-0.011671,-0.12936,0.0097066,0.032789,0.009798,-8.691,0.89326,0.12719,0.12694,-0.16919,0,0,0,0,0,1,0.81,3.5,2.5,0.81
-0.44826,310.7,-0.017865,-0.012634,-0.13325,0.13519,-0.017865,-0.012634,-0.13325,0.0093863,0.032594,0.010049,-8.8095,0.88015,0.12403,0.12467,-0.17638,0,0,0,0,0,1,0.82,3.5,2.5,0.82
-0.4086,310.91,-0.016729,-0.013597,-0.13714,0.13903,-0.016729,-0.013597,-0.13714,0.009066,0.032398,0.0103,-8.928,0.86704,0.12087,0.1224,-0.18358,0,0,0,0,0,1,0.83,3.5,2.5,0.83
-0.36893,311.13,-0.015592,-0.01456,-0.14104,0.14286,-0.015592,-0.01456,-0.14104,0.0087456,0.032203,0.010551,-9.0465,0.85394,0.11772,0.12014,-0.19077,0,0,0,0,0,1,0.84,3.5,2.5,0.84
-0.32927,311.34,-0.014456,-0.015522,-0.14493,0.1467,-0.014456,-0.015522,-0.14493,0.0084253,0.032008,0.010802,-9.165,0.84083,0.11456,0.11787,-0.19797,0,0,0,0,0,1,0.85,3.5,2.5,0.85
-0.2896,311.55,-0.013319,-0.016485,-0.14882,0.15053,-0.013319,-0.016485,-0.14882,0.008105,0.031812,0.011053,-9.2836,0.82773,0.1114,0.1156,-0.20516,0,0,0,0,0,1,0.86,3.5,2.5,0.86
-0.24993,311.77,-0.012183,-0.017448,-0.15271,0.15437,-0.012183,-0.017448,-0.15271,0.0077847,0.031617,0.011303,-9.4021,0.81462,0.10825,0.11333,-0.21236,0,0,0,0,0,1,0.87,3.5,2.5,0.87
-0.21027,311.98,-0.011046,-0.018411,-0.15661,0.1582,-0.011046,-0.018411,-0.15661,0.0074644,0.031422,0.011554,-9.5206,0.80152,0.10509,0.11106,-0.21955,0,0,0,0,0,1,0.88,3.5,2.5,0.88
-0.1706,312.19,-0.00991,-0.019374,-0.1605,0.16204,-0.00991,-0.019374,-0.1605,0.0071441,0.031226,0.011805,-9.6391,0.78841,0.10193,0.10879,-0.22675,0,0,0,0,0,1,0.89,3.5,2.5,0.89
