"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.23646,306.73,0.1101,-0.2577,0.045615,0.28525,0.1101,-0.2577,0.045615,0.0035547,0.0016147,0.0074242,0.0029812,-2.1872,0.46831,1.1835,-1.1663,-0.11466,0.038287,0,0,0,0,0,1,0.69847,0.53667,0.38333,0.23
0.26765,306.66,0.11348,-0.25503,0.038907,0.28226,0.11348,-0.25503,0.038907,0.0037923,0.0015855,0.0076012,0.0031787,-2.3077,0.46437,1.1835,-1.1771,-0.14171,0.048674,0,0,0,0,0,1,0.72883,0.56,0.4,0.24
0.27838,306.58,0.11703,-0.24909,0.03307,0.27815,0.11703,-0.24909,0.03307,0.0040196,0.0015804,0.0078112,0.0033664,-2.4269,0.4618,1.1836,-1.1785,-0.16658,0.061765,0,0,0,0,0,1,0.7592,0.58333,0.41667,0.25
0.28941,306.51,0.12014,-0.24265,0.027034,0.27341,0.12014,-0.24265,0.027034,0.0042515,0.0015713,0.0080138,0.0035581,-2.5461,0.45924,1.1836,-1.1801,-0.19242,0.074472,0,0,0,0,0,1,0.78957,0.60667,0.43333,0.26
0.30132,306.46,0.12257,-0.23511,0.020714,0.2675,0.12257,-0.23511,0.020714,0.004478,0.0015568,0.0081964,0.0037461,-2.6652,0.45661,1.1837,-1.1827,-0.22026,0.084871,0,0,0,0,0,1,0.81994,0.63,0.45,0.27
0.31289,306.4,0.12469,-0.22735,0.014244,0.26115,0.12469,-0.22735,0.014244,0.0047153,0.0015396,0.0083806,0.0039432,-2.7842,0.45404,1.1837,-1.1849,-0.24883,0.095519,0,0,0,0,0,1,0.85031,0.65333,0.46667,0.28
0.32428,306.35,0.12649,-0.21939,0.0076482,0.2543,0.12649,-0.21939,0.0076482,0.0049639,0.0015197,0.0085661,0.0041498,-2.9032,0.4515,1.1837,-1.187,-0.27815,0.10643,0,0,0,0,0,1,0.88068,0.67667,0.48333,0.29
0.33564,306.28,0.12794,-0.21121,0.0009491,0.24695,0.12794,-0.21121,0.0009491,0.0052243,0.0014968,0.0087529,0.0043662,-3.022,0.44899,1.1837,-1.189,-0.30824,0.11763,0,0,0,0,0,1,0.91104,0.7,0.5,0.3
0.32889,306.25,0.12822,-0.20095,-0.004962,0.23919,0.12822,-0.20095,-0.004962,0.0053891,0.0015032,0.0089006,0.0045051,-3.1398,0.44755,1.1837,-1.1764,-0.32927,0.12307,0,0,0,0,0,1,0.94141,0.72333,0.51667,0.31
0.32318,306.22,0.12827,-0.19062,-0.010892,0.23136,0.12827,-0.19062,-0.010892,0.0055605,0.0015066,0.0090451,0.0046496,-3.2576,0.44605,1.1837,-1.1637,-0.35079,0.12775,0,0,0,0,0,1,0.97178,0.74667,0.53333,0.32
0.31854,306.18,0.12808,-0.18023,-0.016842,0.22338,0.12808,-0.18023,-0.016842,0.0057394,0.0015072,0.0091867,0.0048006,-3.3754,0.44448,1.1836,-1.1512,-0.37286,0.13167,0,0,0,0,0,1,1.0021,0.77,0.55,0.33
0.31502,306.15,0.12763,-0.16978,-0.022814,0.2152,0.12763,-0.16978,-0.022814,0.0059262,0.001505,0.0093259,0.0049584,-3.4931,0.44282,1.1836,-1.1388,-0.39558,0.13483,0,0,0,0,0,1,1.0325,0.79333,0.56667,0.34
0.31113,306.14,0.1266,-0.15902,-0.028578,0.20665,0.1266,-0.15902,-0.028578,0.0061045,0.001498,0.0094439,0.0051097,-3.6108,0.44111,1.1835,-1.1239,-0.42062,0.13081,0,0,0,0,0,1,1.0629,0.81667,0.58333,0.35
0.30773,306.15,0.12522,-0.1481,-0.034197,0.19778,0.12522,-0.1481,-0.034197,0.0062848,0.0014876,0.0095537,0.005263,-3.7284,0.43929,1.1834,-1.1079,-0.44729,0.12319,0,0,0,0,0,1,1.0933,0.84,0.6,0.36
0.30032,306.17,0.1242,-0.13618,-0.038369,0.18969,0.1242,-0.13618,-0.038369,0.0064408,0.0014842,0.0096679,0.0053965,-3.8454,0.43798,1.1833,-1.0875,-0.46904,0.11485,0,0,0,0,0,1,1.1236,0.86333,0.61667,0.37
0.29446,306.21,0.12305,-0.1243,-0.042545,0.18163,0.12305,-0.1243,-0.042545,0.0066063,0.0014784,0.009784,0.0055382,-3.9625,0.43648,1.1831,-1.0673,-0.49208,0.10537,0,0,0,0,0,1,1.154,0.88667,0.63333,0.38
0.28884,306.26,0.12169,-0.11266,-0.046333,0.17377,0.12169,-0.11266,-0.046333,0.0067723,0.0014704,0.0098956,0.0056805,-4.0796,0.43479,1.1829,-1.0451,-0.51644,0.09076,0,0,0,0,0,1,1.1844,0.91,0.65,0.39
0.28311,306.33,0.12015,-0.10136,-0.049466,0.16612,0.12015,-0.10136,-0.049466,0.0069364,0.0014607,0.010003,0.0058215,-4.1966,0.43287,1.1827,-1.0198,-0.54236,0.069517,0,0,0,0,0,1,1.2147,0.93333,0.66667,0.4
0.27315,306.42,0.11896,-0.091811,-0.052728,0.16097,0.11896,-0.091811,-0.052728,0.0070782,0.0014725,0.010146,0.0059446,-4.3134,0.43094,1.1824,-0.99141,-0.56077,0.046114,0,0,0,0,0,1,1.2451,0.95667,0.68333,0.41
0.26448,306.51,0.11776,-0.082363,-0.05584,0.15582,0.11776,-0.082363,-0.05584,0.0072293,0.001484,0.010297,0.006076,-4.4302,0.42874,1.1821,-0.96324,-0.58034,0.021965,0,0,0,0,0,1,1.2755,0.98,0.7,0.42
0.25504,306.64,0.11737,-0.072885,-0.057399,0.152,0.11737,-0.072885,-0.057399,0.0073534,0.0014989,0.01044,0.0061863,-4.5468,0.42658,1.1817,-0.93296,-0.59671,-0.0025701,0,0,0,0,0,1,1.3058,1.0033,0.71667,0.43
0.24401,306.81,0.11723,-0.064643,-0.057598,0.1492,0.11723,-0.064643,-0.057598,0.0074666,0.0015165,0.010588,0.0062879,-4.6632,0.42422,1.1813,-0.89912,-0.61058,-0.033283,0,0,0,0,0,1,1.3362,1.0267,0.73333,0.44
0.23422,306.99,0.11723,-0.056496,-0.057493,0.1462,0.11723,-0.056496,-0.057493,0.0075878,0.0015353,0.010748,0.0063969,-4.7797,0.42149,1.1808,-0.86576,-0.62607,-0.063998,0,0,0,0,0,1,1.3666,1.05,0.75,0.45
0.22556,307.17,0.11735,-0.048417,-0.057086,0.14294,0.11735,-0.048417,-0.057086,0.0077169,0.0015559,0.010921,0.0065132,-4.8963,0.41836,1.1803,-0.83277,-0.64328,-0.094671,0,0,0,0,0,1,1.3969,1.0733,0.76667,0.46
0.21788,307.35,0.1176,-0.040379,-0.05638,0.13933,0.1176,-0.040379,-0.05638,0.0078537,0.0015787,0.01111,0.0066367,-5.013,0.41485,1.1797,-0.80006,-0.66229,-0.12526,0,0,0,0,0,1,1.4273,1.0967,0.78333,0.47
0.20922,307.57,0.11822,-0.033874,-0.054292,0.13717,0.11822,-0.033874,-0.054292,0.007976,0.0016044,0.0113,0.0067486,-5.1296,0.41149,1.1792,-0.76863,-0.67502,-0.15788,0,0,0,0,0,1,1.4577,1.12,0.8,0.48
0.20145,307.83,0.11976,-0.027567,-0.050403,0.13545,0.11976,-0.027567,-0.050403,0.0080712,0.001629,0.011467,0.0068383,-5.246,0.40784,1.1786,-0.74014,-0.68526,-0.1878,0,0,0,0,0,1,1.488,1.1433,0.81667,0.49
0.19481,308.09,0.12151,-0.021192,-0.046068,0.13326,0.12151,-0.021192,-0.046068,0.0081712,0.0016567,0.01165,0.0069324,-5.3626,0.40381,1.178,-0.71383,-0.69692,-0.21779,0,0,0,0,0,1,1.5184,1.1667,0.83333,0.5
0.185,308.37,0.12452,-0.016485,-0.041826,0.13419,0.12452,-0.016485,-0.041826,0.0082455,0.0017073,0.01189,0.0070058,-5.479,0.39961,1.1773,-0.68838,-0.70135,-0.24464,0,0,0,0,0,1,1.5488,1.19,0.85,0.51
0.17444,308.68,0.12767,-0.012725,-0.036908,0.13645,0.12767,-0.012725,-0.036908,0.0083067,0.0017554,0.012111,0.0070679,-5.5955,0.39549,1.1767,-0.66566,-0.69942,-0.26862,0,0,0,0,0,1,1.5791,1.2133,0.86667,0.52
0.16415,309.01,0.13098,-0.0095778,-0.031365,0.13948,0.13098,-0.0095778,-0.031365,0.00836,0.0018015,0.012318,0.0071229,-5.7119,0.39145,1.1761,-0.64682,-0.69359,-0.2911,0,0,0,0,0,1,1.6095,1.2367,0.88333,0.53
0.15508,309.33,0.13444,-0.0061565,-0.025446,0.14182,0.13444,-0.0061565,-0.025446,0.0084173,0.0018498,0.012535,0.0071814,-5.8285,0.38718,1.1755,-0.63087,-0.68967,-0.31354,0,0,0,0,0,1,1.6399,1.26,0.9,0.54
0.15023,309.72,0.13841,-0.002688,-0.018498,0.14384,0.13841,-0.002688,-0.018498,0.0084654,0.0018823,0.012689,0.007231,-5.9452,0.38243,1.1749,-0.62574,-0.68151,-0.33147,0,0,0,0,0,1,1.6702,1.2833,0.91667,0.55
0.14619,310.12,0.14235,0.00066245,-0.011354,0.14621,0.14235,0.00066245,-0.011354,0.0085111,0.00191,0.012824,0.007278,-6.0619,0.37764,1.1743,-0.62393,-0.67059,-0.34702,0,0,0,0,0,1,1.7006,1.3067,0.93333,0.56
0.14284,310.55,0.14606,0.0031298,-0.0041289,0.15035,0.14606,0.0031298,-0.0041289,0.0085441,0.0019237,0.012901,0.007313,-6.1787,0.37305,1.1737,-0.62638,-0.65109,-0.3579,0,0,0,0,0,1,1.731,1.33,0.95,0.57
0.1418,310.97,0.14995,0.00589,0.0034245,0.15402,0.14995,0.00589,0.0034245,0.0085836,0.0019371,0.012982,0.0073535,-6.2956,0.3683,1.1732,-0.63298,-0.63357,-0.37036,0,0,0,0,0,1,1.7614,1.3533,0.96667,0.58
0.14308,311.39,0.15405,0.0089615,0.011318,0.15725,0.15405,0.0089615,0.011318,0.00863,0.0019506,0.013067,0.0073995,-6.4127,0.36339,1.1727,-0.64378,-0.61801,-0.38447,0,0,0,0,0,1,1.7917,1.3767,0.98333,0.59
