"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.054038,305.62,0.079861,0.054044,0.36584,0.37834,0.079861,0.054044,0.36584,0.0014834,0.0089848,0.0046183,-16.891,0.3528,0.26148,-0.1116,-0.21905,0,0,0,0,0,1,0.5,3.5,0.5,1.5
-0.061017,305.75,0.081771,0.055175,0.37343,0.38624,0.081771,0.055175,0.37343,0.0015916,0.0093321,0.0046652,-16.892,0.34542,0.29047,-0.13628,-0.21145,0,0,0,0,0,1,0.51667,3.5,0.51667,1.5
-0.067996,305.89,0.083681,0.056307,0.38102,0.39414,0.083681,0.056307,0.38102,0.0016999,0.0096794,0.0047121,-16.892,0.33804,0.31947,-0.16096,-0.20386,0,0,0,0,0,1,0.53333,3.5,0.53333,1.5
-0.074975,306.02,0.08559,0.057438,0.38861,0.40205,0.08559,0.057438,0.38861,0.0018081,0.010027,0.0047589,-16.893,0.33066,0.34846,-0.18564,-0.19626,0,0,0,0,0,1,0.55,3.5,0.55,1.5
-0.081954,306.15,0.0875,0.05857,0.3962,0.40995,0.0875,0.05857,0.3962,0.0019163,0.010374,0.0048058,-16.893,0.32328,0.37745,-0.21032,-0.18867,0,0,0,0,0,1,0.56667,3.5,0.56667,1.5
-0.088933,306.29,0.08941,0.059701,0.40379,0.41785,0.08941,0.059701,0.40379,0.0020245,0.010721,0.0048527,-16.894,0.3159,0.40645,-0.235,-0.18107,0,0,0,0,0,1,0.58333,3.5,0.58333,1.5
-0.095912,306.42,0.091319,0.060832,0.41137,0.42576,0.091319,0.060832,0.41137,0.0021327,0.011069,0.0048996,-16.894,0.30853,0.43544,-0.25968,-0.17347,0,0,0,0,0,1,0.6,3.5,0.6,1.5
-0.10487,306.62,0.092321,0.061553,0.42277,0.4371,0.092321,0.061553,0.42277,0.0023064,0.011524,0.0049344,-16.895,0.29668,0.46922,-0.28752,-0.17466,0,0,0,0,0,1,0.61667,3.5,0.61667,1.5
-0.11382,306.82,0.093322,0.062274,0.43417,0.44845,0.093322,0.062274,0.43417,0.00248,0.011978,0.0049693,-16.896,0.28484,0.503,-0.31535,-0.17585,0,0,0,0,0,1,0.63333,3.5,0.63333,1.5
-0.12277,307.02,0.094323,0.062995,0.44556,0.4598,0.094323,0.062995,0.44556,0.0026537,0.012433,0.0050042,-16.896,0.273,0.53677,-0.34319,-0.17704,0,0,0,0,0,1,0.65,3.5,0.65,1.5
-0.13173,307.22,0.095324,0.063716,0.45696,0.47115,0.095324,0.063716,0.45696,0.0028273,0.012888,0.0050391,-16.897,0.26115,0.57055,-0.37103,-0.17822,0,0,0,0,0,1,0.66667,3.5,0.66667,1.5
-0.14068,307.42,0.096326,0.064437,0.46836,0.4825,0.096326,0.064437,0.46836,0.003001,0.013343,0.005074,-16.898,0.24931,0.60432,-0.39887,-0.17941,0,0,0,0,0,1,0.68333,3.5,0.68333,1.5
