"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.075969,312.98,-0.051484,-0.012732,-0.43036,0.43362,-0.051484,-0.012732,-0.43036,0.0049279,0.02746,0.012934,-16.684,0.64797,-0.2698,0.10288,-0.14268,0,0,0,0,0,1,2.6,3.5,2.6,1.5
-0.075031,312.97,-0.050766,-0.0090847,-0.43377,0.43691,-0.050766,-0.0090847,-0.43377,0.0048821,0.02728,0.012886,-16.684,0.64527,-0.25883,0.10597,-0.12888,0,0,0,0,0,1,2.6167,3.5,2.6167,1.5
-0.074092,312.96,-0.050048,-0.005437,-0.43718,0.4402,-0.050048,-0.005437,-0.43718,0.0048364,0.027101,0.012838,-16.684,0.64257,-0.24786,0.10907,-0.11508,0,0,0,0,0,1,2.6333,3.5,2.6333,1.5
-0.073154,312.96,-0.049329,-0.0017894,-0.44058,0.44349,-0.049329,-0.0017894,-0.44058,0.0047907,0.026922,0.012789,-16.683,0.63987,-0.23688,0.11216,-0.10128,0,0,0,0,0,1,2.65,3.5,2.65,1.5
-0.072216,312.95,-0.048611,0.0018582,-0.44399,0.44678,-0.048611,0.0018582,-0.44399,0.004745,0.026743,0.012741,-16.683,0.63717,-0.22591,0.11526,-0.087478,0,0,0,0,0,1,2.6667,3.5,2.6667,1.5
-0.071277,312.94,-0.047893,0.0055058,-0.4474,0.45007,-0.047893,0.0055058,-0.4474,0.0046993,0.026564,0.012693,-16.683,0.63447,-0.21494,0.11835,-0.073677,0,0,0,0,0,1,2.6833,3.5,2.6833,1.5
-0.070339,312.94,-0.047175,0.0091534,-0.4508,0.45336,-0.047175,0.0091534,-0.4508,0.0046536,0.026385,0.012645,-16.683,0.63177,-0.20397,0.12144,-0.059875,0,0,0,0,0,1,2.7,3.5,2.7,1.5
-0.068155,312.98,-0.047323,0.012215,-0.45384,0.45651,-0.047323,0.012215,-0.45384,0.0046079,0.026175,0.012568,-16.683,0.6273,-0.18775,0.1213,-0.05032,0,0,0,0,0,1,2.7167,3.5,2.7167,1.5
-0.06597,313.02,-0.047471,0.015277,-0.45687,0.45966,-0.047471,0.015277,-0.45687,0.0045622,0.025966,0.012491,-16.684,0.62283,-0.17154,0.12116,-0.040765,0,0,0,0,0,1,2.7333,3.5,2.7333,1.5
-0.063786,313.07,-0.047618,0.018339,-0.4599,0.46281,-0.047618,0.018339,-0.4599,0.0045166,0.025756,0.012414,-16.684,0.61836,-0.15532,0.12102,-0.03121,0,0,0,0,0,1,2.75,3.5,2.75,1.5
-0.061601,313.11,-0.047766,0.021401,-0.46294,0.46596,-0.047766,0.021401,-0.46294,0.0044709,0.025546,0.012337,-16.684,0.61389,-0.1391,0.12087,-0.021655,0,0,0,0,0,1,2.7667,3.5,2.7667,1.5
-0.059417,313.16,-0.047914,0.024463,-0.46597,0.46911,-0.047914,0.024463,-0.46597,0.0044253,0.025337,0.012261,-16.685,0.60942,-0.12288,0.12073,-0.0121,0,0,0,0,0,1,2.7833,3.5,2.7833,1.5
-0.057232,313.2,-0.048062,0.027525,-0.469,0.47226,-0.048062,0.027525,-0.469,0.0043796,0.025127,0.012184,-16.685,0.60495,-0.10666,0.12059,-0.0025451,0,0,0,0,0,1,2.8,3.5,2.8,1.5
-0.053347,313.34,-0.048526,0.02994,-0.47075,0.47422,-0.048526,0.02994,-0.47075,0.004344,0.024915,0.012077,-16.686,0.59771,-0.077026,0.11644,-0.00085685,0,0,0,0,0,1,2.8167,3.5,2.8167,1.5
-0.049461,313.47,-0.048991,0.032354,-0.47249,0.47617,-0.048991,0.032354,-0.47249,0.0043085,0.024702,0.01197,-16.686,0.59047,-0.047388,0.11228,0.00083138,0,0,0,0,0,1,2.8333,3.5,2.8333,1.5
-0.045576,313.61,-0.049455,0.034768,-0.47424,0.47813,-0.049455,0.034768,-0.47424,0.0042729,0.02449,0.011863,-16.687,0.58324,-0.017749,0.10813,0.0025196,0,0,0,0,0,1,2.85,3.5,2.85,1.5
-0.04169,313.74,-0.049919,0.037183,-0.47599,0.48008,-0.049919,0.037183,-0.47599,0.0042373,0.024278,0.011756,-16.688,0.576,0.011889,0.10398,0.0042078,0,0,0,0,0,1,2.8667,3.5,2.8667,1.5
-0.037805,313.88,-0.050383,0.039597,-0.47773,0.48204,-0.050383,0.039597,-0.47773,0.0042018,0.024066,0.011649,-16.689,0.56877,0.041528,0.099829,0.0058961,0,0,0,0,0,1,2.8833,3.5,2.8833,1.5
-0.033919,314.02,-0.050847,0.042012,-0.47948,0.48399,-0.050847,0.042012,-0.47948,0.0041662,0.023853,0.011542,-16.689,0.56153,0.071166,0.095677,0.0075843,0,0,0,0,0,1,2.9,3.5,2.9,1.5
-0.026701,314.34,-0.050838,0.043708,-0.47795,0.48264,-0.050838,0.043708,-0.47795,0.004168,0.023743,0.011433,-16.691,0.5468,0.11663,0.086119,-0.0017458,0,0,0,0,0,1,2.9167,3.5,2.9167,1.5
-0.019482,314.66,-0.050828,0.045404,-0.47642,0.48129,-0.050828,0.045404,-0.47642,0.0041698,0.023633,0.011325,-16.692,0.53206,0.16209,0.076562,-0.011076,0,0,0,0,0,1,2.9333,3.5,2.9333,1.5
-0.012264,314.99,-0.050818,0.0471,-0.47489,0.47995,-0.050818,0.0471,-0.47489,0.0041716,0.023523,0.011216,-16.693,0.51733,0.20755,0.067005,-0.020406,0,0,0,0,0,1,2.95,3.5,2.95,1.5
-0.0050453,315.31,-0.050808,0.048796,-0.47336,0.4786,-0.050808,0.048796,-0.47336,0.0041734,0.023413,0.011107,-16.694,0.50259,0.25301,0.057447,-0.029736,0,0,0,0,0,1,2.9667,3.5,2.9667,1.5
0.0021731,315.64,-0.050798,0.050492,-0.47183,0.47725,-0.050798,0.050492,-0.47183,0.0041752,0.023303,0.010999,-16.695,0.48785,0.29848,0.04789,-0.039066,0,0,0,0,0,1,2.9833,3.5,2.9833,1.5
0.0093915,315.96,-0.050788,0.052189,-0.47029,0.4759,-0.050788,0.052189,-0.47029,0.004177,0.023193,0.01089,-16.696,0.47312,0.34394,0.038332,-0.048397,0,0,0,0,0,1,3,3.5,3,1.5
0.019839,316.39,-0.049208,0.053172,-0.46408,0.46972,-0.049208,0.053172,-0.46408,0.004267,0.023373,0.010839,-16.698,0.4543,0.39837,0.022454,-0.070252,0,0,0,0,0,1,3.0167,3.5,3.0167,1.5
0.030287,316.81,-0.047629,0.054155,-0.45787,0.46354,-0.047629,0.054155,-0.45787,0.004357,0.023553,0.010787,-16.699,0.43549,0.45279,0.0065759,-0.092108,0,0,0,0,0,1,3.0333,3.5,3.0333,1.5
0.040734,317.24,-0.046049,0.055139,-0.45165,0.45737,-0.046049,0.055139,-0.45165,0.004447,0.023733,0.010736,-16.7,0.41667,0.50722,-0.0093024,-0.11396,0,0,0,0,0,1,3.05,3.5,3.05,1.5
0.051182,317.66,-0.044469,0.056122,-0.44544,0.45119,-0.044469,0.056122,-0.44544,0.004537,0.023912,0.010684,-16.702,0.39786,0.56165,-0.025181,-0.13582,0,0,0,0,0,1,3.0667,3.5,3.0667,1.5
0.061629,318.09,-0.042889,0.057106,-0.43922,0.44501,-0.042889,0.057106,-0.43922,0.004627,0.024092,0.010633,-16.703,0.37904,0.61608,-0.041059,-0.15768,0,0,0,0,0,1,3.0833,3.5,3.0833,1.5
0.072077,318.52,-0.04131,0.058089,-0.43301,0.43883,-0.04131,0.058089,-0.43301,0.0047171,0.024272,0.010581,-16.705,0.36023,0.67051,-0.056937,-0.17953,0,0,0,0,0,1,3.1,3.5,3.1,1.5
0.082863,318.9,-0.037004,0.058346,-0.42142,0.42714,-0.037004,0.058346,-0.42142,0.0049492,0.024862,0.01061,-16.706,0.34356,0.72543,-0.076902,-0.2093,0,0,0,0,0,1,3.1167,3.5,3.1167,1.5
0.09365,319.29,-0.032698,0.058604,-0.40984,0.41545,-0.032698,0.058604,-0.40984,0.0051814,0.025453,0.010639,-16.707,0.32689,0.78035,-0.096867,-0.23906,0,0,0,0,0,1,3.1333,3.5,3.1333,1.5
0.10444,319.68,-0.028392,0.058861,-0.39825,0.40376,-0.028392,0.058861,-0.39825,0.0054136,0.026043,0.010669,-16.709,0.31022,0.83526,-0.11683,-0.26883,0,0,0,0,0,1,3.15,3.5,3.15,1.5
0.11522,320.07,-0.024086,0.059118,-0.38667,0.39207,-0.024086,0.059118,-0.38667,0.0056457,0.026634,0.010698,-16.71,0.29355,0.89018,-0.1368,-0.29859,0,0,0,0,0,1,3.1667,3.5,3.1667,1.5
0.12601,320.46,-0.01978,0.059376,-0.37508,0.38037,-0.01978,0.059376,-0.37508,0.0058779,0.027224,0.010727,-16.711,0.27688,0.9451,-0.15676,-0.32836,0,0,0,0,0,1,3.1833,3.5,3.1833,1.5
0.1368,320.85,-0.015474,0.059633,-0.3635,0.36868,-0.015474,0.059633,-0.3635,0.0061101,0.027815,0.010756,-16.713,0.26022,1,-0.17672,-0.35812,0,0,0,0,0,1,3.2,3.5,3.2,1.5
0.14197,321.2,-0.0080139,0.05871,-0.34676,0.35226,-0.0080139,0.05871,-0.34676,0.006428,0.028621,0.010842,-16.714,0.24449,1.0364,-0.19394,-0.38452,0,0,0,0,0,1,3.2167,3.5,3.2167,1.5
0.14714,321.54,-0.00055378,0.057787,-0.33002,0.33584,-0.00055378,0.057787,-0.33002,0.006746,0.029428,0.010928,-16.715,0.22877,1.0727,-0.21115,-0.41092,0,0,0,0,0,1,3.2333,3.5,3.2333,1.5
0.15231,321.89,0.0069063,0.056864,-0.31328,0.31942,0.0069063,0.056864,-0.31328,0.0070639,0.030235,0.011014,-16.716,0.21305,1.1091,-0.22836,-0.43731,0,0,0,0,0,1,3.25,3.5,3.25,1.5
0.15748,322.24,0.014366,0.055941,-0.29654,0.303,0.014366,0.055941,-0.29654,0.0073819,0.031041,0.0111,-16.717,0.19733,1.1454,-0.24557,-0.46371,0,0,0,0,0,1,3.2667,3.5,3.2667,1.5
0.16266,322.59,0.021827,0.055018,-0.2798,0.28658,0.021827,0.055018,-0.2798,0.0076999,0.031848,0.011186,-16.718,0.1816,1.1817,-0.26278,-0.49011,0,0,0,0,0,1,3.2833,3.5,3.2833,1.5
0.16783,322.93,0.029287,0.054095,-0.26306,0.27016,0.029287,0.054095,-0.26306,0.0080178,0.032655,0.011272,-16.72,0.16588,1.2181,-0.27999,-0.51651,0,0,0,0,0,1,3.3,3.5,3.3,1.5
0.16249,323.16,0.039048,0.051471,-0.24438,0.25493,0.039048,0.051471,-0.24438,0.0082301,0.033255,0.011387,-16.72,0.15201,1.2184,-0.28944,-0.52727,0,0,0,0,0,1,3.3167,3.5,3.3167,1.5
