"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.010104,319.37,0.16365,0.1688,0.013782,0.23566,0.16365,0.1688,0.013782,0.0026343,0.015555,0.007765,-16.695,0.18603,0.7203,-0.088299,0.076755,0,0,0,0,0,1,0.58333,0.58333,2.5,1.5
-0.00095591,319.31,0.16878,0.16833,0.01738,0.23908,0.16878,0.16833,0.01738,0.0027107,0.01595,0.0079368,-16.695,0.18436,0.69793,-0.075753,0.083242,0,0,0,0,0,1,0.60667,0.60667,2.5,1.5
-0.014042,319.21,0.17411,0.16767,0.021073,0.24286,0.17411,0.16767,0.021073,0.0028044,0.016342,0.0080577,-16.697,0.18322,0.67178,-0.058715,0.087534,0,0,0,0,0,1,0.63,0.63,2.5,1.5
-0.027129,319.12,0.17944,0.16701,0.024765,0.24664,0.17944,0.16701,0.024765,0.0028981,0.016734,0.0081785,-16.698,0.18209,0.64563,-0.041678,0.091827,0,0,0,0,0,1,0.65333,0.65333,2.5,1.5
-0.040215,319.03,0.18477,0.16634,0.028458,0.25043,0.18477,0.16634,0.028458,0.0029918,0.017126,0.0082994,-16.699,0.18095,0.61947,-0.024641,0.096119,0,0,0,0,0,1,0.67667,0.67667,2.5,1.5
-0.053302,318.94,0.19011,0.16568,0.03215,0.25421,0.19011,0.16568,0.03215,0.0030856,0.017518,0.0084203,-16.7,0.17981,0.59332,-0.0076037,0.10041,0,0,0,0,0,1,0.7,0.7,2.5,1.5
-0.065904,318.79,0.19562,0.16446,0.035514,0.2582,0.19562,0.16446,0.035514,0.0031967,0.01788,0.0084761,-16.702,0.18043,0.56096,0.018826,0.099922,0,0,0,0,0,1,0.72333,0.72333,2.5,1.5
-0.078506,318.63,0.20114,0.16324,0.038878,0.26218,0.20114,0.16324,0.038878,0.0033078,0.018243,0.008532,-16.703,0.18105,0.52861,0.045257,0.099433,0,0,0,0,0,1,0.74667,0.74667,2.5,1.5
-0.091108,318.48,0.20665,0.16202,0.042242,0.26617,0.20665,0.16202,0.042242,0.0034189,0.018605,0.0085878,-16.705,0.18167,0.49625,0.071687,0.098944,0,0,0,0,0,1,0.77,0.77,2.5,1.5
-0.10371,318.33,0.21217,0.16079,0.045606,0.27015,0.21217,0.16079,0.045606,0.00353,0.018967,0.0086437,-16.706,0.18229,0.4639,0.098117,0.098454,0,0,0,0,0,1,0.79333,0.79333,2.5,1.5
